"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM35B",0.00611466443348986,-0.253843533085243,0.307,0.434,1
"COX5A",0.00615539812728633,-0.380953271856535,0.597,0.699,1
"RAB32",0.00615653262179221,-0.401191784849965,0.424,0.584,1
"PGF",0.00620821967092753,-0.367272400276786,0.311,0.416,1
"CCDC85B",0.00621374711716876,-0.32967314372593,0.429,0.575,1
"PDIA3",0.00622536173988274,-0.659915955687193,0.685,0.743,1
"ATP6V1F",0.00623046431458048,-0.348595528102835,0.601,0.699,1
"CCT5",0.0062646166484912,-0.331564654938642,0.479,0.619,1
"CBX5",0.00631970919737073,-0.260291383656087,0.286,0.416,1
"COPZ1",0.00640042441437983,-0.322806941579308,0.37,0.549,1
"HM13",0.00641956512368984,-0.329398077416691,0.357,0.496,1
"TARS",0.00647439094754223,-0.331970097299182,0.273,0.416,1
"TKT",0.00647623253348789,-0.388280520295957,0.508,0.646,1
"CHORDC1",0.00649032237515434,-0.298987078118794,0.29,0.434,1
"PIK3R1",0.00649462729279242,-0.264011498509642,0.277,0.416,1
"RNF13",0.00649617784915787,-0.251895210241858,0.206,0.327,1
"PPIA",0.00652475077124041,-0.484296090488769,0.849,0.92,1
"CFDP1",0.00657211654526076,-0.392387771200162,0.416,0.558,1
"OST4",0.00658367594455679,-0.361629260097039,0.824,0.876,1
"MAPK1",0.0067337562547901,-0.262907779162818,0.239,0.363,1
"SELENOH",0.00675040256542624,-0.401474375332671,0.739,0.805,1
"DPYD",0.00675764955446543,0.263963772185434,0.218,0.097,1
"COL1A2",0.00675957901105199,-0.740054567541017,0.853,0.841,1
"PSMB1",0.00683096154517994,-0.302835024905267,0.769,0.867,1
"COL3A1",0.00685309600997722,-0.595444618372498,0.891,0.929,1
"RPL37",0.0068875861592313,-0.534440220171612,0.916,0.929,1
"NDRG2",0.00701759061902833,-0.295115930373573,0.412,0.531,1
"CAST",0.0070314884208834,-0.465417298177672,0.521,0.628,1
"POLR2G",0.0071982421131241,-0.307204545816637,0.286,0.416,1
"PRDX4",0.0072847204316141,-0.257741573665707,0.492,0.593,1
"RPL21",0.00730320949479011,-0.641114001531944,0.924,0.973,1
"SNRPN",0.00735853097560246,-0.345133923068984,0.29,0.398,1
"ACBD3",0.00736880051967405,-0.253779862909989,0.336,0.469,1
"EIF4A1",0.0073916165262898,-0.533288083824004,0.866,0.876,1
"S100A11",0.00747276170855157,-0.371117889054873,0.92,0.947,1
"MAFB",0.00749794630339868,-0.327151237247817,0.105,0.212,1
"SNRPD2",0.00758274910105801,-0.366958323149663,0.647,0.726,1
"TMEM14C",0.00767071525024686,-0.373183119061146,0.534,0.681,1
"SMIM3",0.0076808416459619,-0.345866605120096,0.534,0.611,1
"TUBA1C",0.00770012728440317,-0.409145646609527,0.387,0.504,1
"REST",0.00776852131038333,-0.288863788347736,0.214,0.336,1
"SRSF7",0.00777016247442137,-0.256523032669744,0.458,0.575,1
"BCAS2",0.00777483867050335,-0.260362134011626,0.256,0.398,1
"COL6A1",0.007854759603328,-0.593849379331606,0.832,0.867,1
"ATP6V1G1",0.00787347435630616,-0.347975298485546,0.807,0.85,1
"RPL12",0.00788033046813575,-0.497666495844764,0.912,0.885,1
"DAZAP2",0.00792281327465253,-0.258958503678079,0.374,0.504,1
"DCTN2",0.00799022995702829,-0.322190592410696,0.433,0.54,1
"C1QBP",0.00809513403182008,-0.325369675701334,0.487,0.619,1
"ZNF622",0.00812884848526097,-0.288215817270215,0.168,0.274,1
"KRTCAP2",0.0081387067851765,-0.300413199313607,0.609,0.726,1
"CSGALNACT2",0.00814323841403462,-0.255878467197865,0.197,0.327,1
"MFGE8",0.00825260160876557,-0.304916953238419,0.702,0.814,1
"AP2S1",0.00833301443891844,-0.408463172231689,0.601,0.69,1
"EEF1A1",0.00837377739704039,-0.626148115725109,0.933,0.938,1
"C1orf21",0.00844971094428599,-0.263888681655596,0.345,0.469,1
"RPL31",0.00850798232418722,-0.549343807370373,0.777,0.823,1
"PFN1",0.00850999491324153,-0.567894119714081,0.857,0.903,1
"TXN",0.00855167312304222,-0.486308036928563,0.689,0.761,1
"FAM107B",0.00855489136613857,-0.299126624142184,0.336,0.469,1
"SCARB2",0.0085695417801001,-0.308604799048375,0.424,0.549,1
"CRLF1",0.00859794819366321,-0.454284813213626,0.311,0.425,1
"ARPC3",0.00859858767585677,-0.432896258733231,0.811,0.867,1
"GCLM",0.0086212611289454,-0.369612108282715,0.223,0.345,1
"IGFBP5",0.00863716968795714,-0.477087022246001,0.697,0.788,1
"ATF4",0.00873260013022135,-0.435976976077961,0.508,0.646,1
"ELOC",0.00874432415825341,-0.344561757971346,0.429,0.575,1
"SERPINE2",0.00878353304425317,-0.528642631801357,0.298,0.442,1
"KHDRBS1",0.00887153525806794,-0.343844183300549,0.534,0.637,1
"TCEAL9",0.00889455166649251,-0.265747218387283,0.576,0.69,1
"PITPNC1",0.00894392447264276,0.329012361446729,0.374,0.239,1
