"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENY2",3.24256680596936e-28,-0.561523349833133,0.436,0.667,8.30324082004574e-24
"RPS4X",3.39145999786446e-28,-0.784611759002443,0.661,0.802,8.68451161653153e-24
"LAPTM4A",4.0771015958702e-28,-0.657042343905259,0.514,0.715,1.04402340565448e-23
"TMEM50A",5.96936678948284e-28,-0.677079728078152,0.415,0.633,1.52857575378287e-23
"RPL22",6.35772969669547e-28,-0.710264040536563,0.63,0.799,1.62802384343281e-23
"BTG1",8.40163493165874e-28,-0.850907973291622,0.642,0.811,2.15140665694985e-23
"HSBP1",9.20643866681752e-28,-0.680711112770666,0.466,0.672,2.35749274941196e-23
"SEC61B",1.17279476934958e-27,-0.646869768210141,0.583,0.776,3.00317556587348e-23
"EEF1A1",1.22245653863054e-27,-0.863807724294541,0.786,0.872,3.13034445847122e-23
"CLIC1",1.61505531484946e-27,-0.799082172511543,0.555,0.749,4.135672144735e-23
"PPP1R14B",2.05420780981471e-27,-0.765127225883522,0.541,0.744,5.26020993859254e-23
"LGALS3",2.12821679078114e-27,-1.17956415462739,0.49,0.696,5.44972473615325e-23
"TPI1",2.73973238794671e-27,-0.904263911172252,0.571,0.771,7.01563272581513e-23
"CLTB",3.29550647638608e-27,-0.921987163059171,0.38,0.605,8.43880343408183e-23
"RPL36AL",3.36893888452188e-27,-0.760747962466249,0.579,0.741,8.62684180159518e-23
"COMMD6",4.34764324790147e-27,-0.672439249136276,0.471,0.679,1.11330100649013e-22
"UBE2I",4.71188862638866e-27,-0.596931873702993,0.367,0.59,1.20657332055934e-22
"UBE2B",5.19283957051695e-27,-0.537644997377173,0.416,0.644,1.32973042882228e-22
"NPC2",5.65208405767155e-27,-0.918757231466566,0.488,0.678,1.44732916464795e-22
"RBM8A",5.87196584700612e-27,-0.607404725935283,0.391,0.617,1.50363429444286e-22
"RAC1",6.37788772303219e-27,-0.854158077886828,0.546,0.726,1.63318570923685e-22
"S100A10",7.6039549307534e-27,-1.10520108265339,0.671,0.828,1.94714473911802e-22
"PSMD8",7.63282846723882e-27,-0.56626849865385,0.424,0.629,1.95453838560584e-22
"SBDS",8.35267215628256e-27,-0.458154305101793,0.309,0.549,2.13886875905928e-22
"RPL7A",8.63662625788266e-27,-0.821220987848945,0.703,0.823,2.21158088585601e-22
"KRT19",1.00125294574954e-26,-1.03802360730643,0.786,0.899,2.56390841818084e-22
"HNRNPA1",1.11798061938283e-26,-0.699988394914995,0.495,0.707,2.86281297205361e-22
"GNG5",1.21824382944653e-26,-0.729406870362108,0.554,0.752,3.11955697406373e-22
"PKM",1.2718737989205e-26,-0.752346497382865,0.608,0.79,3.25688723689572e-22
"MYL6",1.34658587720902e-26,-1.01539816952461,0.78,0.847,3.44820245576914e-22
"NUPR1",1.59328030476919e-26,-1.23166839908111,0.312,0.519,4.07991287642245e-22
"TPM4",1.62708504045687e-26,-0.93222020397474,0.585,0.766,4.16647666309791e-22
"TAGLN2",1.64710196054866e-26,-0.695068021419402,0.556,0.766,4.21773399037696e-22
"EIF3I",1.78644722938631e-26,-0.501111155962989,0.297,0.53,4.57455542028953e-22
"CHMP5",1.79699950025131e-26,-0.454076911619249,0.329,0.564,4.60157662029353e-22
"GSTP1",2.00073575857745e-26,-0.966053676912472,0.661,0.819,5.12328405698927e-22
"SELENOH",2.1552399481094e-26,-0.557533491061425,0.418,0.655,5.51892293512373e-22
"CALR",2.46477839666356e-26,-0.811423000262301,0.551,0.718,6.31155804033638e-22
"CSTB",2.55973632669838e-26,-1.02578404454199,0.542,0.726,6.55471681177654e-22
"PPIB",2.59666334216648e-26,-0.801251420844294,0.583,0.744,6.6492758202857e-22
