"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TIMP1",0.000124761098533603,-0.267871890119348,0.988,0.994,1
"FKBP11",0.000125524195504499,-0.300459816942536,0.556,0.646,1
"TFPI",0.000128921922360274,-0.282575957716068,0.637,0.711,1
"MEF2A",0.000129826623808025,-0.470571014496786,0.337,0.422,1
"MYO1E",0.000129876034490983,-0.293184523225911,0.41,0.501,1
"IER2",0.000135201277320494,-0.620767948156543,0.481,0.552,1
"HTRA1",0.000135563125311047,-0.287176378548476,0.546,0.646,1
"ATP2B1",0.000139879417125979,-0.279048748688702,0.413,0.515,1
"PPFIBP1",0.000140816037717902,-0.33975109540224,0.612,0.695,1
"CLU",0.000141516738568267,0.314369493567067,0.125,0.059,1
"ACAT2",0.000141783092699005,-0.284127677174776,0.289,0.394,1
"S100A6",0.000147986422394636,0.401130668038406,0.51,0.396,1
"ARL4C",0.000150826062818559,-0.499623366299754,0.47,0.576,1
"TMED2",0.000155344410911851,-0.25157116393215,0.648,0.719,1
"GOLT1B",0.000156024687884305,-0.274253970882258,0.474,0.572,1
"WDR45B",0.000156179783182841,-0.282739247150102,0.393,0.479,1
"UNC5B",0.000157730728690817,-0.254204684145318,0.58,0.709,1
"PTGR1",0.000167173535032306,-0.252291188226662,0.454,0.558,1
"MAP4K5",0.000170255486292003,-0.267299809835032,0.42,0.515,1
"IER3",0.000174231869447792,-0.434546373104902,0.686,0.745,1
"PMEPA1",0.000175521385535991,-0.276967896676454,0.657,0.754,1
"KLF13",0.000196686896155798,-0.261994770860988,0.427,0.525,1
"MAP1B",0.000198189356459138,-0.434660815958672,0.672,0.756,1
"ISOC2",0.000201026598076067,-0.295792680396147,0.538,0.634,1
"ACAP2",0.000206075002505186,-0.296992720582648,0.425,0.533,1
"CISD2",0.000210043371632221,-0.255387758414113,0.532,0.642,1
"KPNB1",0.000213556759165004,-0.279393086726998,0.584,0.679,1
"LITAF",0.000221328283652844,-0.250630505887191,0.552,0.661,1
"CSNK2A1",0.000229783211837489,-0.268065735917536,0.428,0.537,1
