"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TBC1D5",9.59506163111067e-164,0.555967756600117,0.265,0.132,2.45700743187851e-159
"FAM155A",3.90524317770667e-163,0.415866075221596,0.135,0.033,1.00001562051535e-158
"HIVEP3",3.9536039599358e-160,0.330026526488727,0.198,0.074,1.01239936602076e-155
"ANKS1B",1.27400686484756e-158,0.438559607150056,0.141,0.037,3.26234937881514e-154
"STXBP5L",2.33735023407874e-157,0.374799372793583,0.188,0.068,5.98525274440543e-153
"AC083837.1",3.99636473619975e-157,0.253825105568743,0.103,0.015,1.02334911799867e-152
"PRKD1",2.05575407558634e-155,0.270861996800938,0.133,0.033,5.26416946135394e-151
"AL445250.1",2.28362232167155e-154,0.423999032062874,0.19,0.071,5.84767167910433e-150
"ATG7",1.51435141437149e-153,0.317927963448146,0.19,0.072,3.87779966678108e-149
"SIPA1L3",1.53783358134447e-152,0.675909668600926,0.314,0.182,3.93793045174877e-148
"ROR1",1.69730587723826e-152,0.491652056104234,0.244,0.116,4.346291159844e-148
"AL591501.1",4.29935131991671e-151,0.681222260198867,0.275,0.142,1.10093489249107e-146
"DOCK4",4.1552161884264e-150,0.254778522815196,0.138,0.037,1.06402620937035e-145
"RIMS2",4.14250259104783e-149,1.46937376594226,0.364,0.251,1.06077063848962e-144
"PAN3",7.69993185870674e-149,0.271695080345878,0.166,0.057,1.97172155105904e-144
"AGAP1",2.49644969828066e-148,0.403751074343901,0.24,0.113,6.39265874238728e-144
"STARD13",8.18386059817836e-148,0.465836290006056,0.225,0.1,2.09564118337553e-143
"UNC79",1.04995089688461e-147,0.39555650543257,0.226,0.103,2.68860926165241e-143
"TMEM178B",8.02251972731609e-147,0.941697922451191,0.316,0.186,2.05432662657383e-142
"AL022068.1",2.29523295005461e-146,0.373937686652089,0.178,0.065,5.87740301520485e-142
"UTY",1.03664381336456e-145,0.282866264041507,0.172,0.062,2.65453381288264e-141
"MTRNR2L12",3.55833993466273e-145,-0.577781803003145,0.159,0.298,9.11184107069084e-141
"SBF2",2.74940176052882e-142,0.366254426119136,0.234,0.11,7.04039308818615e-138
"FAF1",4.62386415059314e-142,0.398734029381774,0.247,0.123,1.18403289304239e-137
"NR3C2",5.78468313326622e-139,0.289402121614744,0.171,0.063,1.48128380993548e-134
"TTC28",6.77933173360639e-139,0.274314485752247,0.141,0.043,1.73598347702459e-134
"BACH2",2.32560843586845e-138,0.277368652597151,0.13,0.036,5.95518552172834e-134
"CNTN4",7.14200226730455e-138,0.895094536755365,0.333,0.211,1.82885252058868e-133
"CPNE4",5.39364777823796e-137,0.264321549772771,0.126,0.034,1.38115138657339e-132
"EXOC6B",3.86441281329095e-136,0.304608028810763,0.182,0.072,9.89560189099415e-132
"RFX3",4.4667986735588e-135,0.382158930691115,0.231,0.112,1.1438131363382e-130
"ZFAND3",1.73647712097289e-134,0.57295582780456,0.31,0.185,4.44659696367527e-130
"SIK3",2.57410135003781e-133,0.643465410175623,0.318,0.196,6.59150132704182e-129
"EFNA5",4.6767139923969e-132,0.452106413428998,0.21,0.097,1.19756615203308e-127
"HECW2",4.96398760468905e-130,0.386497879312017,0.222,0.106,1.27112830593273e-125
"FHIT",5.26688486090087e-127,0.30351745817178,0.156,0.057,1.34869120633089e-122
"PLCB1",7.10814428174292e-126,0.452590987633259,0.239,0.121,1.82018250622591e-121
"RASGEF1B",7.48662008098079e-125,0.350656070314888,0.186,0.081,1.91709880413675e-120
"MLIP",1.93074582695726e-123,0.604209228447525,0.255,0.137,4.94406083908946e-119
"NPSR1-AS1",2.45776704167969e-123,0.25882785708774,0.108,0.026,6.29360406362919e-119
"FMN2",1.40884288486423e-121,0.314449447192181,0.188,0.082,3.60762397527184e-117
"NR4A3",1.09008446943982e-120,0.250570203376265,0.103,0.025,2.79137930089454e-116
"DYNC1I1",5.66188041240626e-120,0.276042606963095,0.192,0.084,1.44983771720487e-115
"EXOC4",9.62658085486955e-120,0.350764205626148,0.227,0.116,2.46507855950644e-115
"GMDS-DT",4.63868628745434e-119,0.314792239810786,0.188,0.083,1.18782839762843e-114
"NOL4",3.3822855827742e-118,0.767398692567972,0.33,0.216,8.66101869180989e-114
"FBXL17",5.34755248154854e-118,0.421269719295611,0.249,0.135,1.36934776395013e-113
"PDZD2",7.52869412068032e-118,0.463801623496176,0.257,0.14,1.92787270348261e-113
"BTBD11",4.25253092003354e-115,0.338595558514917,0.189,0.085,1.08894559269299e-110
"DIP2C",3.24726242648588e-114,0.436947306147639,0.257,0.145,8.31526489550239e-110
"STAG1",1.24172485107311e-113,0.333271679999564,0.246,0.132,3.17968482614291e-109
"MAGI3",1.86455580045259e-113,0.284461514860308,0.199,0.093,4.77456803821894e-109
"MMP16",6.05330554489307e-113,0.428913633616776,0.232,0.12,1.55006995088077e-108
"MARCH1",8.32584679526863e-113,0.342287708927459,0.127,0.042,2.13199958886444e-108
"MT-ND5",1.71279303797121e-112,-0.613017898899669,0.49,0.579,4.38594913233287e-108
"COG5",3.17514906160389e-112,0.25436623611542,0.19,0.087,8.13060420204909e-108
"GALNT13",1.86054547252716e-111,0.479591426525544,0.256,0.144,4.7642987915003e-107
"ESRRG",1.20324645643982e-110,0.31858329538798,0.198,0.092,3.08115320100545e-106
"RBFOX2",2.06406990248954e-110,0.382152456040661,0.302,0.186,5.28546379930497e-106
"REG1A",2.49646764608983e-110,0.381301018963951,0.319,0.195,6.39270470134222e-106
"PDE8A",2.17179450999407e-109,0.314071015026729,0.217,0.11,5.56131420174181e-105
