"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL26",4.03833296562234e-17,-0.542062664151131,0.625,0.761,1.03409592250691e-12
"SQSTM1",4.09504862488932e-17,-0.711077283444567,0.696,0.8,1.04861910137541e-12
"COPS6",4.12655016516334e-17,-0.343110128033819,0.269,0.445,1.05668570079338e-12
"ATP6V0E1",4.16031883287921e-17,-0.557161840105195,0.512,0.663,1.06533284353538e-12
"BRI3",4.21728333849587e-17,-0.699515665395411,0.532,0.658,1.07991974448864e-12
"CDV3",4.3231152423386e-17,-0.318361705731978,0.36,0.551,1.10702012010565e-12
"TRAPPC5",4.34590863604032e-17,-0.488769473174195,0.4,0.576,1.11285682443084e-12
"FXYD5",4.38898083371488e-17,-0.518148063793493,0.137,0.293,1.12388632208937e-12
"PDLIM1",4.6435889866945e-17,-0.461988401734207,0.408,0.592,1.18908383182286e-12
"NEDD8",4.81511188338476e-17,-0.500337667008439,0.431,0.606,1.23300569997833e-12
"VDAC1",4.83341520635835e-17,-0.422016818256551,0.492,0.672,1.23769263189218e-12
"SOD1",5.04341924305877e-17,-0.523864485361069,0.468,0.64,1.29146836557006e-12
"EID1",5.11479728094482e-17,-0.39651602934539,0.481,0.665,1.30974613973154e-12
"ATP5F1D",5.21111726407111e-17,-0.533309751227838,0.467,0.627,1.33441079781069e-12
"PTPRG",5.31914238665884e-17,0.459987170891063,0.233,0.09,1.36207279095173e-12
"SETBP1",5.43632304468372e-17,0.362595344018346,0.237,0.096,1.39207924205216e-12
"PFDN4",5.46673244023733e-17,-0.308518878036392,0.19,0.358,1.39986617597157e-12
"RPL4",5.81690500633905e-17,-0.419354714586412,0.505,0.671,1.48953486497324e-12
"BAG1",5.83207159761772e-17,-0.475370430430365,0.332,0.522,1.49341857400197e-12
"ARL3",5.89298789662989e-17,-0.321748228919533,0.263,0.435,1.50901741069002e-12
"MRPL27",5.91677914315847e-17,-0.421771767807209,0.275,0.453,1.51510963518859e-12
"ACSM3",6.00875075740076e-17,1.45223034575465,0.442,0.279,1.53866080644761e-12
"CARHSP1",6.09302647688333e-17,-0.474272479723787,0.413,0.6,1.56024128993551e-12
"ID1",6.20418744581098e-17,-0.775521561752586,0.242,0.416,1.58870627924882e-12
"UBA52",6.26881113316764e-17,-0.66568954424316,0.604,0.727,1.60525446687024e-12
"SLC25A5",6.31110830634378e-17,-0.553599420174251,0.47,0.637,1.61608550400545e-12
"GABARAP",6.31423911303142e-17,-0.705984315925192,0.516,0.651,1.61688720967395e-12
"ATP5MC3",6.32323671879202e-17,-0.509357563414461,0.499,0.676,1.61919122658107e-12
"POLR2J",6.52726909150511e-17,-0.386163352732772,0.285,0.468,1.67143779626171e-12
"TIMP1",6.75678265941489e-17,-1.35927420865918,0.142,0.289,1.73020933559637e-12
"VPS29",6.75705678196154e-17,-0.408141805170535,0.369,0.542,1.73027953015689e-12
