"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LAMC1",0.250555820652204,0.261540655894078,0.571,0.558,1
"DEPP1",0.279577403894047,0.733770425808939,0.206,0.168,1
"P4HB",0.291758407398311,-0.314129385147762,0.619,0.668,1
"GADD45B",0.308731377694579,0.403994613921838,0.254,0.221,1
"ESM1",0.309543473264065,0.399038356312196,0.894,0.868,1
"PLXNA2",0.318123724245081,0.250877841908136,0.854,0.805,1
"MYO10",0.35774322800902,0.374495364207697,0.743,0.679,1
"TIPARP",0.385148841870248,0.288826929677163,0.4,0.389,1
"ARHGAP18",0.394288688007639,0.280327880550506,0.767,0.779,1
"ERO1A",0.398267829147895,-0.32239632458516,0.511,0.568,1
"HSPG2",0.412502009396264,0.381316800775083,0.88,0.879,1
"TNFRSF12A",0.412552362881542,-0.252639343663429,0.417,0.447,1
"HSPA1A",0.450447812934587,0.255583690530755,0.626,0.632,1
"ERG",0.456082127615186,0.278660436772933,0.703,0.705,1
"MT-ND4",0.481640909997275,0.29887019564999,0.827,0.842,1
"ARRDC3",0.482292435384252,0.273988603528343,0.254,0.311,1
"VWF",0.484800861718371,0.392512356208103,0.631,0.647,1
"LDB2",0.491289296012128,0.251957351504462,0.388,0.363,1
"ID1",0.502025614969558,0.333699010060932,0.585,0.584,1
"MT-CO1",0.514412748738584,0.555839467223742,0.763,0.721,1
"CTSH",0.525443392656892,0.437901456456234,0.341,0.347,1
"HEY1",0.54259662258986,0.614690192806642,0.554,0.579,1
"MACF1",0.545075038610995,0.287600456135546,0.842,0.874,1
"DBNDD2",0.546668711426524,0.253548709190836,0.242,0.289,1
"XAF1",0.5493163324694,-0.3379534485116,0.321,0.337,1
"TNFRSF4",0.575122834567997,0.315847179109682,0.595,0.6,1
"ERBIN",0.591393943629632,0.337050994634083,0.775,0.821,1
"FABP5",0.619247126551753,0.674719361517061,0.945,0.926,1
"BMPR2",0.641718634868545,0.309184801586019,0.796,0.837,1
"PLCG2",0.6503105345513,-0.514763252668558,0.249,0.237,1
"GARS",0.650987723632278,-0.326636523878602,0.489,0.495,1
"COL18A1",0.700630845046746,0.353137801596081,0.712,0.726,1
"INAFM1",0.700885867132506,0.324979924973123,0.132,0.121,1
"COX17",0.706457532268977,0.252596542532397,0.695,0.7,1
"EIF3A",0.725762458539788,0.265610438282377,0.777,0.784,1
"FAM162A",0.736579864765368,-0.385755763401252,0.333,0.311,1
"AQP1",0.759017058400722,0.395346319341721,0.173,0.168,1
"MYL9",0.759609299291774,0.583461983744398,0.096,0.105,1
"MGP",0.770485358868855,0.727251920674636,0.307,0.311,1
"FABP4",0.771386812065658,0.65330707256802,0.343,0.363,1
"GRN",0.785126243827447,0.328898831258053,0.801,0.842,1
"C11orf96",0.787961486499644,0.435890287807306,0.249,0.237,1
"MT-ND1",0.792008620847933,0.480541738834035,0.775,0.789,1
"CUTA",0.844945938569103,0.271091454809901,0.465,0.489,1
"MEIS2",0.845378066898637,0.408361816325677,0.465,0.463,1
"SPTBN1",0.859841617570141,0.270770723816971,0.871,0.911,1
"PLIN2",0.884009693390468,-1.23838004980997,0.353,0.353,1
"SAT1",0.885348540661522,0.501552807410935,0.595,0.568,1
"DNAJB9",0.889755735051645,-0.286492921924418,0.326,0.321,1
"MYH9",0.910464264527433,0.292819201898013,0.801,0.821,1
"GJA1",0.918565188234249,0.357876391963463,0.638,0.684,1
"CSRP2",0.92170761285132,0.688020156528683,0.398,0.395,1
"SMAD6",0.943522237178565,0.330895704638704,0.35,0.368,1
"ANGPTL2",0.993081190592564,0.361510344387641,0.662,0.626,1
