"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HDAC9",2.23823261176304e-81,0.901796577044443,0.374,0.178,5.73144224894161e-77
"CNTN5",4.74786637556907e-81,1.23519029735793,0.296,0.114,1.21578614279197e-76
"AC131571.1",4.99369699812589e-80,0.3653022438716,0.145,0.011,1.2787359903101e-75
"KCNH7",1.81779179982593e-74,0.509197398854842,0.225,0.062,4.65481946181426e-70
"CTNNA2",2.27181845015956e-74,0.571386451170272,0.264,0.089,5.81744550532359e-70
"NLGN1",5.62782405414413e-74,0.994706637841237,0.319,0.139,1.44111690554469e-69
"MT-ND5",5.76807312536942e-73,-0.705212084636214,0.553,0.743,1.47703048521335e-68
"ANKS1B",9.32703983008507e-73,0.60923838261202,0.235,0.074,2.38837508928988e-68
"AP000829.1",2.6123489349778e-72,0.293192925212648,0.122,0.006,6.68944191779765e-68
"KIRREL3",3.38330499803928e-72,0.684476780567686,0.211,0.055,8.66362910847917e-68
"EFNA5",4.3800400369073e-71,0.723413240170263,0.375,0.199,1.12159685225085e-66
"PRKN",4.62025331371737e-71,0.34555838168914,0.162,0.027,1.18310826604361e-66
"SAMD3",9.00884922283759e-71,0.565885535132412,0.274,0.099,2.30689602049202e-66
"SNAP25-AS1",1.61708792274438e-70,0.286641015849824,0.148,0.019,4.14087704377154e-66
"MAGI2",6.74161339771706e-70,1.57767051623361,0.486,0.33,1.72632494275341e-65
"RASD1",9.04684618373147e-70,0.768106934707593,0.642,0.479,2.31662590226812e-65
"KCNMB2-AS1",1.29941666331718e-69,0.537445453138234,0.114,0.004,3.32741624975631e-65
"TMEM108",2.38666157060297e-68,0.527910018439859,0.251,0.088,6.11152428384302e-64
"S100A11",5.69140047207325e-68,0.60335036448835,0.548,0.329,1.4573969188838e-63
"IMMP2L",1.30310633577283e-66,0.744532272527392,0.38,0.209,3.33686439401348e-62
"ZNF385D",1.41398356113985e-66,1.75650240135759,0.515,0.367,3.6207877050108e-62
"MIR2052HG",2.48617579695979e-66,0.252203881542856,0.108,0.004,6.36635036327493e-62
"SGO1-AS1",1.94008272932e-65,0.289043761475616,0.13,0.014,4.96796984496972e-61
"TUBB4B",5.6201197153054e-64,0.638528875497626,0.588,0.405,1.43914405549825e-59
"MACROD2",6.09834689438801e-64,0.62236557448907,0.298,0.129,1.56160368924594e-59
"SGCD",5.87474671906617e-63,0.351980423111941,0.156,0.032,1.50434639235127e-58
"TUBA1A",3.64301970864798e-62,0.748032807606468,0.771,0.624,9.32868056793489e-58
"SLC39A11",1.184741685947e-61,0.337927433224991,0.204,0.062,3.03376803520449e-57
"DOCK3",1.49602941284042e-61,0.391919923714199,0.208,0.064,3.83088251746046e-57
"GPHN",4.36762072714071e-61,0.742482507000094,0.35,0.183,1.11841663959892e-56
"CEBPB",5.01801264761642e-61,-0.316453399045303,0.182,0.352,1.28496249867514e-56
"AL139383.1",1.88621385718082e-60,0.421568009525309,0.255,0.097,4.83002782408292e-56
"PDE4D",4.28763563837469e-60,1.12016065578596,0.345,0.185,1.09793485791861e-55
"SFPQ",6.35788138261947e-60,0.507054470442931,0.545,0.352,1.62806268564737e-55
"MTRNR2L12",7.7860115172285e-60,-0.962804829638696,0.331,0.544,1.9937639692167e-55
"CTSD",3.46730669106936e-59,0.368743846210452,0.503,0.302,8.87873224382131e-55
"PER3",1.39792055780953e-58,-0.40825191247939,0.3,0.473,3.57965517238287e-54
"MGAT4C",1.49628570970578e-58,0.363705480099297,0.248,0.097,3.83153881684358e-54
"SNHG7",1.55296579471754e-57,-0.759659121379525,0.636,0.736,3.97667951053321e-53
"PIM3",5.39819516104914e-57,-0.333206810972559,0.26,0.429,1.38231583488985e-52
"CCSER1",6.99454037548615e-57,1.0215590124935,0.321,0.172,1.79109195395074e-52
"HMGB2",4.84716341795315e-56,-0.298512361446443,0.204,0.369,1.24121313643526e-51
"AC023424.3",1.05396835108058e-54,0.251032586567136,0.117,0.016,2.69889675661205e-50
"PWRN1",1.60156342408523e-54,0.313332988105122,0.159,0.039,4.10112346005505e-50
"LSAMP",3.95097996673108e-54,1.07759942056641,0.427,0.283,1.01172744008083e-49
"FGF14",4.93451698384295e-54,0.711861268402478,0.336,0.185,1.26358176405266e-49
"PDE10A",5.56779003392458e-54,0.618675370572965,0.287,0.132,1.42574399398707e-49
"CCNG2",8.02393742760759e-54,-0.294708305727148,0.15,0.3,2.05468965708748e-49
"LINC01473",5.11045797089709e-53,0.263940432621056,0.145,0.032,1.30863497260762e-48
"PPM1E",5.5781978450914e-52,0.43127617501969,0.283,0.133,1.42840912219255e-47
"ZSWIM5",7.82516053453412e-52,0.266893230184614,0.178,0.055,2.00378885807815e-47
"NEGR1",8.69061039064573e-52,0.5317514979192,0.292,0.138,2.22540460273265e-47
"BTBD9",1.33437120460764e-51,0.354720400755746,0.198,0.07,3.41692434363879e-47
