"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HSPE1",2.64668592304207e-10,-0.256360036681219,0.768,0.783,6.77736864313384e-06
"PGK1",2.88139617102885e-10,-0.252260252388671,0.591,0.606,7.37839117515357e-06
"HSPA1B",4.34483932173382e-10,-0.461138168869993,0.247,0.293,1.11258300511638e-05
"ENO1",4.77085206426157e-10,-0.269225504869438,0.65,0.646,1.22167208809546e-05
"HSPD1",1.73225173739588e-09,-0.311484654556143,0.73,0.739,4.43577702394963e-05
"MT2A",2.64840521900402e-09,-0.435244414065817,0.082,0.113,6.78177124430359e-05
"TPT1",2.93751436390028e-09,-0.263562257961222,0.873,0.807,7.52209303163946e-05
"PPIB",4.91198257785717e-09,-0.260482633312903,0.745,0.754,0.000125781137871189
"RASD1",1.34239564701669e-08,-0.330175609774846,0.396,0.424,0.000343747253331564
"TPM4",1.5477420549146e-08,-0.282521579056941,0.435,0.467,0.000396330308001982
"TPI1",2.1540350469173e-08,-0.302516403317246,0.721,0.7,0.000551583754464113
"VIM",5.94198433341119e-08,-0.533622964835939,0.386,0.413,0.0015215639282566
"PAPSS2",2.92981001701356e-07,0.279151944972266,0.718,0.712,0.00750236451056661
"HSPA1A",1.00700572407693e-06,-0.778465931481466,0.384,0.415,0.025786395576438
"ALCAM",1.62127586212483e-06,0.369250133380357,0.606,0.602,0.0415160110014306
"MIF",1.88130075392481e-06,-0.250749714667299,0.853,0.806,0.0481744684057526
"RPL31",2.29305786079185e-06,-0.257535668700643,0.793,0.762,0.058718332641297
"MAN1A1",5.2819246406659e-06,0.384358765199012,0.701,0.712,0.135254244273532
"IGFBP2",0.000117129529578356,-0.259699235299181,0.564,0.58,1
"PPY",0.00023938250059815,-0.491211865167119,0.115,0.094,1
"HSPH1",0.000616202243592862,-0.573007248302017,0.499,0.535,1
"HSPB1",0.00314808162316255,-0.533345297931365,0.673,0.646,1
"SST",0.00548938023141883,-0.64052645644107,0.165,0.147,1
"HSP90AA1",0.00721344188412498,-0.313818973481745,0.905,0.89,1
"DNAJB1",0.0292814354526179,-0.707963975266197,0.351,0.355,1
"IAPP",0.0539489919270841,-0.349362354215536,0.173,0.162,1
"LDHA",0.165368416531295,-0.283253734640598,0.566,0.538,1
"INS",0.666919087411394,-0.511692794368513,0.208,0.207,1
