"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LY6H",0.00467018940953784,-0.285127046438644,0.27,0.365,1
"TMEM178B",0.00515098602177717,0.270305417408473,0.234,0.15,1
"AC099509.1",0.00612393107863936,-0.281300098987031,0.257,0.335,1
"BTG2",0.00622263560363111,-0.467266539470557,0.584,0.644,1
"MT-CO3",0.00653099772255806,-0.329796387729518,0.481,0.579,1
"ERO1A",0.00654970833368858,-0.288643596070744,0.288,0.374,1
"EFNA5",0.00689317190988563,0.305455808401308,0.325,0.244,1
"CNTN4",0.00696508975897205,0.279187620228274,0.19,0.121,1
"HSPB1",0.0078368612980221,-0.479322929882434,0.608,0.668,1
"PALLD",0.00790522688844562,-0.331166421336746,0.413,0.512,1
"MT-CO2",0.00907778371139725,-0.261982013906695,0.491,0.582,1
"MBD5",0.00952749358835845,0.272170090405415,0.283,0.212,1
"PGM2L1",0.010589312393947,-0.310666414256038,0.117,0.174,1
"FGB",0.010734563429259,-0.547191675611968,0.184,0.256,1
"SDK1",0.0109401218080509,1.13419611797463,0.416,0.368,1
"NLGN1",0.0129096895005284,0.543726357369953,0.27,0.191,1
"MAGI1",0.0141910156314233,0.305206708928192,0.322,0.241,1
"JUN",0.015998936121444,-0.308306244246096,0.519,0.571,1
"MT-ND4",0.017682304005528,-0.33381003735949,0.483,0.556,1
"MAML3",0.0183046658965235,0.280791514364735,0.26,0.194,1
"PEG10",0.0184234194212495,-0.364427930195903,0.805,0.824,1
"HS6ST3",0.020085022984518,0.942918510652992,0.364,0.324,1
"MAGI2",0.0204833614295067,0.528064707786424,0.34,0.282,1
"S100A6",0.0244686200373117,-0.289954920901549,0.805,0.824,1
"PDE4D",0.025294087048429,0.283271296683121,0.283,0.206,1
"LRMDA",0.0267208053733999,0.298007364799678,0.275,0.203,1
"PRG4",0.0281109536091549,0.459214107396951,0.299,0.385,1
"VGF",0.0297285553659055,-0.319883847906564,0.629,0.65,1
"ADM",0.0373040042251254,-0.368905376171731,0.091,0.138,1
