"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MRPL36",0.0301547826576814,-0.294207577275136,0.345,0.418,1
"TMEM131",0.0302536798501894,0.29008999105972,0.349,0.275,1
"SAMD4A",0.0310461578170686,0.372438282083391,0.163,0.099,1
"PPARG",0.0311430250368817,0.314164433137337,0.21,0.132,1
"TENT2",0.0312163764176788,0.320780457528898,0.377,0.308,1
"LCORL",0.0351798041366133,0.307455257270266,0.278,0.203,1
"GLS",0.0355052932183496,0.270095572825587,0.488,0.407,1
"VPS41",0.0359722157841573,0.271843620027866,0.456,0.385,1
"BCL2A1",0.0383497320384528,-0.266341469044211,0.46,0.538,1
"HMGN2",0.0386922761824053,-0.390473935272135,0.607,0.637,1
"RPL7A",0.0395684766128245,-0.421617232064463,0.893,0.94,1
"KYNU",0.0401670996284947,0.268148127533471,0.317,0.236,1
"STMN1",0.041836370097636,-0.403626587203828,0.341,0.434,1
"XIST",0.0424261676907214,0.446226290105708,0.19,0.121,1
"TLK1",0.0429917935122345,0.268853300846034,0.341,0.264,1
"TBCA",0.0453158834813183,-0.259099336260281,0.663,0.72,1
"ARL6IP5",0.0457229979918834,-0.273727262176126,0.639,0.681,1
"SOCS1",0.0477680120405328,-0.252786746402502,0.095,0.154,1
"LMNA",0.0479431412963962,0.530581090419355,0.425,0.346,1
"SETD2",0.0481546803637158,0.25128482001416,0.361,0.286,1
"ID3",0.0484871544776748,-0.258822060020889,0.409,0.478,1
"RPL18",0.0493134305904221,-0.316775616223501,0.857,0.907,1
"ARID5B",0.0500001062753821,0.252913787122919,0.246,0.17,1
"ERO1B",0.0530600107504013,0.283439120912154,0.187,0.115,1
"R3HDM2",0.0533276527257484,0.254294046877699,0.31,0.236,1
"TIPARP",0.0536774249993735,0.25961921966628,0.361,0.302,1
"GNG5",0.0541581408972751,-0.298260549583355,0.794,0.819,1
"RAB42",0.0544372409580912,-0.466190019209643,0.528,0.577,1
"LRRFIP1",0.0557311057533221,0.305693842393887,0.631,0.555,1
"XPR1",0.0558046053536841,0.264154176385096,0.147,0.088,1
"G3BP2",0.0565224701087281,0.26443410355225,0.48,0.412,1
"GOLGB1",0.0567139134682209,0.339658590414238,0.532,0.489,1
"RPS3A",0.0568987842599293,-0.314973789557009,0.921,0.918,1
"ARPC3",0.0571584746738146,-0.271818780524582,0.837,0.885,1
"NPEPPS",0.0584486924260683,0.272413960485204,0.425,0.396,1
"FBXW7",0.0586261890862257,0.362858948226297,0.202,0.137,1
"GADD45B",0.0602969052374788,-0.256525187715276,0.345,0.434,1
"PIAS1",0.0611796460787988,0.326912870348873,0.417,0.368,1
"CD14",0.0623335090130536,-0.569409782734014,0.385,0.456,1
"RPS3",0.0627603063558607,-0.339566560264296,0.897,0.923,1
"IAH1",0.0627708219069448,-0.250892520655309,0.437,0.505,1
"ATP13A3",0.0635804924880003,0.338504344092612,0.56,0.473,1
"UPP1",0.0641906362909221,-0.323143584336439,0.667,0.714,1
"BNIP3",0.0659105083411453,-0.390958819617556,0.341,0.423,1
"CCL5",0.0662169945141942,-0.529370107295828,0.075,0.126,1
"ANP32B",0.0668934422180423,-0.284314309259328,0.524,0.577,1
"MAF",0.0689972572325162,-0.285203457647509,0.512,0.56,1
"GPCPD1",0.0694231669976511,0.298039505130791,0.437,0.396,1
"KMT2A",0.0706356720365699,0.311352967555375,0.353,0.286,1
"ADI1",0.0709445022152517,-0.262664023374243,0.484,0.544,1
"NACA",0.0714769923764167,-0.320290907078184,0.873,0.912,1
"ERH",0.0719461168705547,-0.284985944980022,0.575,0.593,1
"AAK1",0.0735932806770787,0.251078062472914,0.512,0.456,1
"CLTC",0.0736887214100153,0.305334866326223,0.639,0.582,1
"MAML2",0.0739399235466282,0.348462533481643,0.274,0.214,1
"DOCK8",0.0743364594930861,0.347996071992652,0.524,0.473,1
"ANKRD11",0.0749047204721592,0.302378006158097,0.496,0.462,1
"CHCHD2",0.075124715588285,-0.311346524966174,0.782,0.824,1
"RPS4Y1",0.0752861283204777,-0.621258479385723,0.468,0.516,1
"SNHG14",0.0761913697724323,0.26803030405383,0.206,0.137,1
"RBM39",0.0796322476844059,0.269005337652286,0.671,0.599,1
"RPL19",0.0800877368884474,-0.318937525464802,0.929,0.967,1
"RPL32",0.0808741691709604,-0.330499005864148,0.933,0.934,1
"RPS13",0.0836626847516928,-0.386001660726011,0.909,0.901,1
"PACSIN2",0.0839789017662489,0.267016302493488,0.357,0.302,1
"RPS12",0.0843200449646441,-0.319243634847239,0.933,0.956,1
"CELF1",0.0844850636911978,0.259861127162985,0.365,0.302,1
"DSTN",0.0874097626333613,0.347402743774111,0.524,0.462,1
"EEA1",0.0881511512001785,0.319619253516901,0.504,0.456,1
"ST18",0.0916408614245724,0.373215341750015,0.179,0.121,1
"RPS23",0.0918431627857682,-0.363551235719095,0.956,0.945,1
"C4orf48",0.0922140269559572,0.256189552836601,0.619,0.56,1
"TOMM5",0.0931905611894315,-0.251305686859278,0.563,0.643,1
"HS3ST2",0.0933801276037437,0.80028162514268,0.333,0.269,1
"RPL10",0.0947285809364003,-0.328072453589105,0.952,0.978,1
"PBRM1",0.0954223369337516,0.294855836234605,0.429,0.396,1
"VIM",0.0955393534085253,-0.297797686637217,0.901,0.923,1
"RPS7",0.097140199880028,-0.31147574641855,0.913,0.94,1
"KLHL24",0.0983012391337844,0.280672533471074,0.278,0.231,1
