"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CAV1",9.85849530644708e-07,-0.439036973186371,0.538,0.661,0.025244648931219
"SNU13",9.92829479996248e-07,-0.262826512052789,0.668,0.763,0.0254233844942639
"RPS2",9.95478821949752e-07,-0.39547063473352,0.872,0.854,0.0254912261936673
"FADS2",9.9603978001909e-07,-0.255807047480227,0.379,0.467,0.0255055906469488
"RPLP0",9.96064475601279e-07,-0.334350887883903,0.847,0.862,0.025506223026722
"RPS25",9.98140462449342e-07,-0.322335966179007,0.842,0.854,0.0255593828219403
"MAF",1.00514987096696e-06,-0.324779711360107,0.265,0.396,0.025738872745851
"P4HA1",1.00560391016547e-06,-0.522724150174567,0.6,0.696,0.0257504993276073
"COMMD7",1.03464091842304e-06,-0.260420968859023,0.463,0.598,0.0264940499980588
"C12orf75",1.05505069919764e-06,0.355314550927835,0.114,0.037,0.027016683254354
"FIBP",1.06694006383169e-06,-0.250294659697261,0.478,0.604,0.027321134214538
"EGLN1",1.07223611589762e-06,-0.476891341191993,0.335,0.452,0.0274567502197902
"TMOD3",1.08072608881734e-06,-0.390879709061859,0.576,0.684,0.0276741529563456
"HSPA9",1.09236148904976e-06,-0.47250135261219,0.624,0.712,0.0279721006500972
"RPS6",1.09485839673427e-06,-0.347226834115553,0.847,0.854,0.0280360389651744
"IK",1.11043733823823e-06,-0.275792879897816,0.519,0.657,0.0284349689202662
"SERBP1",1.1361423092621e-06,-0.316087882388448,0.71,0.783,0.0290931961132747
"COX20",1.16726158994949e-06,-0.376192996505827,0.538,0.645,0.0298900675338365
"GSTM3",1.16938163019926e-06,-0.322932273255807,0.541,0.659,0.0299443554045126
"KDELR1",1.20256921450244e-06,-0.27845151175731,0.656,0.75,0.0307941898757639
"SH3GLB1",1.20448455212548e-06,-0.365740450592603,0.648,0.755,0.0308432359262772
"ARL1",1.25820483521724e-06,-0.254006227918499,0.519,0.663,0.032218851215408
"ZC3H15",1.27206097640091e-06,-0.297582434262541,0.606,0.724,0.0325736654226982
"COX5B",1.27859078780218e-06,-0.312979052969175,0.717,0.803,0.0327408743032504
"RPS28",1.32945691889249e-06,-0.44947608233002,0.886,0.856,0.03404340332208
"RCN1",1.3460055086743e-06,-0.359300125128201,0.648,0.75,0.0344671630606229
"COX5A",1.380640724547e-06,-0.274414647950341,0.642,0.744,0.0353540670334752
"RPL9",1.39237843796192e-06,-0.277604156868748,0.853,0.868,0.0356546346608909
"MCL1",1.42175242009862e-06,-0.332405433980988,0.624,0.724,0.0364068142214653
"MAP2K2",1.42359134223057e-06,-0.258279217754927,0.617,0.738,0.0364539035004983
"NDUFB4",1.4824230475711e-06,-0.295944105165338,0.708,0.767,0.0379604069791531
"RBM17",1.48565748632237e-06,-0.264578756070706,0.526,0.657,0.0380432312522568
"RPL17",1.50781574306478e-06,-0.312639896263901,0.854,0.858,0.0386106377326597
"GARS",1.50798297252234e-06,-0.509623957871249,0.639,0.72,0.0386149199773795
"SH3BGRL3",1.52656135327228e-06,-0.31037082719757,0.692,0.783,0.0390906565732433
"SF3B5",1.53857469141903e-06,-0.260541635447695,0.618,0.738,0.0393982821231672
"SERPINB6",1.54130621704441e-06,-0.295529089638625,0.58,0.698,0.0394682282998562
"BEX1",1.5422597430561e-06,0.549886502090877,0.119,0.041,0.0394926452404376
"PDCD10",1.54562857335746e-06,-0.293165412916224,0.486,0.594,0.0395789108779645
"VGLL4",1.55282959605007e-06,-0.301806384391536,0.495,0.623,0.0397633074660543
"RPS11",1.55478486527715e-06,-0.352855180527603,0.847,0.874,0.0398133760451519
"ASAH1",1.57714237778152e-06,-0.42395687071497,0.659,0.767,0.0403858848678514
"AKAP12",1.57912447488692e-06,-0.905896879345124,0.65,0.718,0.0404366404284294
"JUND",1.58852203172173e-06,-0.300515626262238,0.696,0.765,0.0406772836662983
"MORF4L2",1.61777250662943e-06,-0.295609143054395,0.642,0.761,0.0414263005772597
"BOD1",1.63126359271296e-06,-0.271060159592966,0.475,0.631,0.0417717668186008
"CCN2",1.63205057508586e-06,-0.541320790808992,0.412,0.54,0.0417919190762237
"USP16",1.66005052742012e-06,-0.27412362856264,0.516,0.661,0.0425089138556471
"RPL36A",1.66869308887604e-06,-0.358737475167235,0.785,0.842,0.0427302239268488
"GOLGA4",1.6970001134856e-06,-0.386399181412574,0.651,0.746,0.0434550819060257
"MRPL36",1.7083442519252e-06,-0.280285367097145,0.558,0.682,0.0437455712590487
"SF3B2",1.71754531036574e-06,-0.327871598425886,0.577,0.684,0.0439811827625356
