"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EFNA5",3.2630535637851e-103,0.662517656202781,0.3,0.144,8.3557012607845e-99
"CTNNA2",8.72168277610035e-103,0.499668028917689,0.205,0.063,2.23336130847602e-98
"SDK1",7.72969254149837e-102,1.18509517795,0.318,0.164,1.97934236910149e-97
"BTBD9",7.23166480934036e-100,0.394283748717345,0.191,0.056,1.85181240772779e-95
"AC131571.1",5.63676011946161e-99,0.326484084340967,0.147,0.028,1.44340516379053e-94
"NPAS3",1.10802344205061e-98,0.770886101437564,0.225,0.082,2.83731562805899e-94
"AC023424.3",1.36524195521739e-98,0.343916280958903,0.15,0.03,3.49597507472516e-94
"MACROD2",3.03951931016066e-98,0.573960058532075,0.242,0.093,7.78329709752841e-94
"KCTD8",7.74703231556389e-98,0.519151975271573,0.212,0.072,1.98378256504645e-93
"SAMD3",1.1597376099341e-96,0.50898118954506,0.224,0.08,2.96974009775826e-92
"IMMP2L",2.37696691757541e-96,0.716593650860517,0.3,0.15,6.08669918583534e-92
"FOS",8.02751599417757e-96,0.514486930213197,0.369,0.184,2.05560602062905e-91
"DACH2",1.17913192008125e-95,0.860461742857309,0.237,0.093,3.01940310775205e-91
"DBP",4.54009324666289e-95,-0.381038952840359,0.109,0.251,1.16258167767297e-90
"HS6ST3",6.06702394985292e-95,1.62025307538544,0.341,0.197,1.55358282283884e-90
"CTNNA3",6.53622879536265e-94,0.390307727224547,0.114,0.013,1.67373210762851e-89
"PLUT",9.78748170252988e-92,0.457754741025706,0.171,0.047,2.50628043956683e-87
"ARL15",1.9455814179933e-90,0.770418531584881,0.277,0.134,4.98205033705545e-86
"KCNB2",8.68694648483665e-90,1.0774544475182,0.325,0.182,2.22446638637212e-85
"TRPM3",1.01273677380186e-89,1.70846077206677,0.306,0.166,2.59331505667443e-85
"DOCK3",2.92895323348231e-89,0.36811307288936,0.18,0.055,7.50017054497814e-85
"LINC01473",4.121784451664e-89,0.263867788480794,0.142,0.03,1.0554653445376e-84
"REG1A",1.19683134270533e-88,0.268568696648814,0.195,0.063,3.06472601926555e-84
"SOX5",1.82416504584255e-88,0.642907673697942,0.27,0.127,4.67113943288902e-84
"HDAC9",1.71932355570327e-87,0.72359680398988,0.265,0.122,4.40267182908937e-83
"NEGR1",1.4739822380281e-86,0.512212197880631,0.234,0.094,3.77442631691856e-82
"MGAT4C",2.10932962567729e-85,0.335045781888279,0.197,0.069,5.40136037247183e-81
"FOXP2",8.41504835359072e-84,0.585418630679938,0.258,0.118,2.15484143190398e-79
"IER3",1.22497404087714e-83,0.634829770475706,0.398,0.225,3.13679102647408e-79
"DSCAM",1.29500055854235e-83,0.356929758450674,0.107,0.015,3.3161079302594e-79
"TMEM117",4.44622716350159e-83,0.272143688620594,0.156,0.041,1.13854538975785e-78
"AC008014.1",3.58847469173632e-82,0.260278208132308,0.143,0.035,9.18900714312918e-78
"MT2A",6.33499298235224e-82,-0.326628675942375,0.134,0.279,1.62220165299094e-77
"ROR1",8.65102384891554e-82,0.596485287320172,0.296,0.152,2.2152676769918e-77
"CCSER1",1.75904445866822e-81,0.884468681051042,0.272,0.138,4.5043851453117e-77
"KCNH7",2.49073431538435e-81,0.365778145063511,0.151,0.04,6.3780233614047e-77
"STXBP5L",2.65626540339802e-81,0.551556163428754,0.275,0.131,6.80189881848131e-77
"ZSWIM5",7.28475003269134e-81,0.259466293169186,0.158,0.046,1.86540594087127e-76
"BBS9",3.92925756043693e-80,0.309093405939273,0.179,0.06,1.00616498350109e-75
"CAMKMT",4.05593969198259e-80,0.298213132373645,0.17,0.053,1.03860447692598e-75
"RABGAP1L",4.23783390268996e-80,0.708367851396574,0.385,0.244,1.08518212746182e-75
"MAGI1",4.60198576198087e-80,0.581304226556019,0.28,0.14,1.17843049407044e-75
"HIVEP3",1.73770958388857e-78,0.35598872970943,0.242,0.107,4.44975293146345e-74
"PWRN1",5.45180789684826e-78,0.282491861657985,0.15,0.041,1.39604444814593e-73
